1048
1 11 0 0 -0.0000083954 0.0000005461 0.1229992929 0.0005110000 -0.1651709781 0.0766447471 0 0
1 11 0 0 -0.0000008815 -0.0000009563 0.1229996270 0.0005110000 -0.0592884437 -0.1075954384 0 0
1 11 0 0 -0.0000039873 -0.0000011083 0.1230006015 0.0005110000 -0.1486591995 0.0107941541 0 0
1 11 0 0 -0.0000026134 0.0000001599 0.1229976725 0.0005110000 -0.2486455518 0.0634100713 0 0
1 11 0 0 -0.0000022269 0.0000000007 0.1229989587 0.0005110000 -0.0882121679 -0.3054604056 0 0
1 11 0 0 0.0000019447 -0.0000038152 0.1229990447 0.0005110000 0.2515282340 -0.1355348918 0 0
1 11 0 0 0.0000006579 0.0000019076 0.1229983688 0.0005110000 0.1141586346 -0.1167659357 0 0
1 11 0 0 0.0000021532 -0.0000019628 0.1229998959 0.0005110000 -0.0691650386 0.3305991827 0 0
1 11 0 0 -0.0000028804 0.0000004789 0.1229990491 0.0005110000 -0.2120399148 0.0626363494 0 0
1 11 0 0 0.0000043064 -0.0000011412 0.1229988746 0.0005110000 0.2569235465 -0.1183761753 0 0
1 11 0 0 0.0000037466 0.0000027589 0.1230005938 0.0005110000 0.1550791162 0.3045619513 0 0
1 11 0 0 -0.0000048336 -0.0000003178 0.1229986230 0.0005110000 -0.2232976838 -0.0246510475 0 0
1 11 0 0 -0.0000008615 0.0000010708 0.1229981549 0.0005110000 0.0394199519 -0.0034429620 0 0
1 11 0 0 0.0000032526 -0.0000005965 0.1229988133 0.0005110000 0.1818368814 -0.1729684222 0 0
1 11 0 0 -0.0000018878 -0.0000009195 0.1229988868 0.0005110000 0.1444384081 0.0268111208 0 0
1 11 0 0 0.0000057528 0.0000047210 0.1229996399 0.0005110000 0.0422027209 0.1109844946 0 0
1 11 0 0 -0.0000006000 -0.0000003157 0.1229987018 0.0005110000 -0.0955743503 -0.1661808975 0 0
1 11 0 0 0.0000037167 -0.0000028199 0.1229987935 0.0005110000 0.3047069930 0.0365906266 0 0
1 11 0 0 -0.0000029759 0.0000020478 0.1229987755 0.0005110000 -0.1574531492 0.2453159603 0 0
1 11 0 0 -0.0000005943 0.0000036392 0.1229987658 0.0005110000 -0.0321140430 -0.1907032570 0 0
1 11 0 0 0.0000020768 -0.0000021141 0.1230004854 0.0005110000 0.2394228331 0.3026703039 0 0
